T,P,mole_frac_benzene,mole_frac_toluene,enth_mol,entr_mol,h_benzene,h_toluene,s_benzene,s_toluene
666.209,647602.0,0.7530391059471353,0.2469608940528647,1.0,1.0,1.0,1.0,1.0,1.0
663.664,565570.0,0.6708843249360905,0.3291156750639095,1.0,1.0,1.0,1.0,1.0,1.0
195.9403,845178.0,0.33557366433960617,0.6644263356603939,1.0,1.0,1.0,1.0,1.0,1.0
483.2949,598434.0,0.7224178399564436,0.2775821600435564,1.0,1.0,1.0,1.0,1.0,1.0
401.9196,176686.0,0.6411871649539524,0.35881283504604755,1.0,1.0,1.0,1.0,1.0,1.0
574.3686,668672.0,0.7116661904528852,0.28833380954711485,1.0,1.0,1.0,1.0,1.0,1.0
507.7779,222240.0,0.22080157078080886,0.7791984292191911,1.0,1.0,1.0,1.0,1.0,1.0
453.0238,396885.0,0.5263883121500375,0.47361168784996255,1.0,1.0,1.0,1.0,1.0,1.0
436.5549,429168.0,0.38425656702696,0.61574343297304,1.0,1.0,1.0,1.0,1.0,1.0
524.6964,192875.0,0.4356037544688864,0.5643962455311136,1.0,1.0,1.0,1.0,1.0,1.0
425.0928,332773.0,0.48127989500048296,0.518720104999517,1.0,1.0,1.0,1.0,1.0,1.0
200.0161,510414.0,0.21740601881238672,0.7825939811876133,1.0,1.0,1.0,1.0,1.0,1.0
595.6463,347663.0,0.6661087508566739,0.33389124914332613,1.0,1.0,1.0,1.0,1.0,1.0
414.5659,77758.0,0.32529929659616674,0.6747007034038333,1.0,1.0,1.0,1.0,1.0,1.0
585.6985,85466.0,0.5006163867121931,0.4993836132878069,1.0,1.0,1.0,1.0,1.0,1.0
387.2684,100935.0,0.5291674650481841,0.4708325349518159,1.0,1.0,1.0,1.0,1.0,1.0
450.9677,16075.0,0.39372884963323906,0.6062711503667609,1.0,1.0,1.0,1.0,1.0,1.0
525.3882,552201.0,0.3598184910329022,0.6401815089670978,1.0,1.0,1.0,1.0,1.0,1.0
625.9546,78775.0,0.24914273392333391,0.7508572660766661,1.0,1.0,1.0,1.0,1.0,1.0
333.0747,831529.0,0.5083895219019567,0.49161047809804326,1.0,1.0,1.0,1.0,1.0,1.0
322.6053,713548.0,0.32612630576605905,0.673873694233941,1.0,1.0,1.0,1.0,1.0,1.0
351.3616,788469.0,0.7787264315872326,0.22127356841276735,1.0,1.0,1.0,1.0,1.0,1.0
364.4968,582957.0,0.7269389035279019,0.2730610964720981,1.0,1.0,1.0,1.0,1.0,1.0
537.458,245016.0,0.5241069333194073,0.4758930666805927,1.0,1.0,1.0,1.0,1.0,1.0
209.9037,644978.0,0.5836676346707019,0.41633236532929807,1.0,1.0,1.0,1.0,1.0,1.0
364.5224,277337.0,0.7593519677053995,0.24064803229460052,1.0,1.0,1.0,1.0,1.0,1.0
458.2359,475934.0,0.7462082323107666,0.2537917676892334,1.0,1.0,1.0,1.0,1.0,1.0
643.3659,42907.0,0.2978562265074755,0.7021437734925244,1.0,1.0,1.0,1.0,1.0,1.0
650.3923,629560.0,0.3324373549834686,0.6675626450165314,1.0,1.0,1.0,1.0,1.0,1.0
266.8867,210737.0,0.38274463880243725,0.6172553611975627,1.0,1.0,1.0,1.0,1.0,1.0
334.937,634688.0,0.5875670798966235,0.4124329201033765,1.0,1.0,1.0,1.0,1.0,1.0
331.5234,149924.0,0.47240740857416164,0.5275925914258384,1.0,1.0,1.0,1.0,1.0,1.0
510.0067,244265.0,0.44713665882204245,0.5528633411779575,1.0,1.0,1.0,1.0,1.0,1.0
592.1426,106248.0,0.7981943970875971,0.2018056029124029,1.0,1.0,1.0,1.0,1.0,1.0
620.2347,375660.0,0.2994341802486479,0.7005658197513521,1.0,1.0,1.0,1.0,1.0,1.0
603.0753,308350.0,0.2536394259076143,0.7463605740923858,1.0,1.0,1.0,1.0,1.0,1.0
628.7294,65913.0,0.5203609916002174,0.4796390083997826,1.0,1.0,1.0,1.0,1.0,1.0
208.1338,667454.0,0.42877629317348953,0.5712237068265105,1.0,1.0,1.0,1.0,1.0,1.0
400.2558,398336.0,0.4159912976687944,0.5840087023312056,1.0,1.0,1.0,1.0,1.0,1.0
487.9794,767058.0,0.20975983971707768,0.7902401602829223,1.0,1.0,1.0,1.0,1.0,1.0
510.1908,394410.0,0.7753305914212156,0.22466940857878437,1.0,1.0,1.0,1.0,1.0,1.0
343.8206,882788.0,0.7269325893775014,0.2730674106224986,1.0,1.0,1.0,1.0,1.0,1.0
275.62,140552.0,0.7394452218920804,0.2605547781079196,1.0,1.0,1.0,1.0,1.0,1.0
488.5328,382643.0,0.28434335901726915,0.7156566409827309,1.0,1.0,1.0,1.0,1.0,1.0
278.6047,557337.0,0.26856772304340626,0.7314322769565937,1.0,1.0,1.0,1.0,1.0,1.0
389.5014,454146.0,0.2634945356187515,0.7365054643812485,1.0,1.0,1.0,1.0,1.0,1.0
295.2614,489959.0,0.21197049007531701,0.788029509924683,1.0,1.0,1.0,1.0,1.0,1.0
459.9958,661495.0,0.45010331599606135,0.5498966840039387,1.0,1.0,1.0,1.0,1.0,1.0
668.4454,411523.0,0.5698535142864909,0.4301464857135091,1.0,1.0,1.0,1.0,1.0,1.0
581.7654,834668.0,0.32763290681676416,0.6723670931832358,1.0,1.0,1.0,1.0,1.0,1.0
330.2467,323851.0,0.2667338055105531,0.733266194489447,1.0,1.0,1.0,1.0,1.0,1.0
416.1994,476236.0,0.22702096112621625,0.7729790388737837,1.0,1.0,1.0,1.0,1.0,1.0
473.0764,425858.0,0.4492227747317462,0.5507772252682538,1.0,1.0,1.0,1.0,1.0,1.0
511.2568,267335.0,0.6999370170906791,0.3000629829093209,1.0,1.0,1.0,1.0,1.0,1.0
445.3216,376107.0,0.26255730554853923,0.7374426944514607,1.0,1.0,1.0,1.0,1.0,1.0
357.329,403991.0,0.3788308531349629,0.6211691468650371,1.0,1.0,1.0,1.0,1.0,1.0
345.0205,785072.0,0.5493797351984541,0.45062026480154593,1.0,1.0,1.0,1.0,1.0,1.0
563.0695,510315.0,0.2966380855115107,0.7033619144884893,1.0,1.0,1.0,1.0,1.0,1.0
559.6619,595417.0,0.3966001146852427,0.6033998853147573,1.0,1.0,1.0,1.0,1.0,1.0
357.6427,189151.0,0.27877708861942474,0.7212229113805753,1.0,1.0,1.0,1.0,1.0,1.0
513.96,848436.0,0.35674996317039925,0.6432500368296008,1.0,1.0,1.0,1.0,1.0,1.0
498.5691,43502.0,0.7525570779475899,0.24744292205241014,1.0,1.0,1.0,1.0,1.0,1.0
605.7685,894530.0,0.7126555454742878,0.2873444545257122,1.0,1.0,1.0,1.0,1.0,1.0
330.7196,12135.0,0.5503569290259386,0.4496430709740614,1.0,1.0,1.0,1.0,1.0,1.0
643.2656,307108.0,0.545013645800793,0.45498635419920697,1.0,1.0,1.0,1.0,1.0,1.0
396.1121,706262.0,0.3325062435002941,0.6674937564997059,1.0,1.0,1.0,1.0,1.0,1.0
266.2868,684078.0,0.4376309367095684,0.5623690632904317,1.0,1.0,1.0,1.0,1.0,1.0
334.8983,122818.0,0.6136063844658466,0.3863936155341534,1.0,1.0,1.0,1.0,1.0,1.0
375.0117,807706.0,0.6884366017453416,0.3115633982546584,1.0,1.0,1.0,1.0,1.0,1.0
558.7594,893633.0,0.67977046481547,0.32022953518453,1.0,1.0,1.0,1.0,1.0,1.0
600.9813,231918.0,0.5849556515513745,0.4150443484486255,1.0,1.0,1.0,1.0,1.0,1.0
571.539,223404.0,0.77703487032034,0.22296512967965998,1.0,1.0,1.0,1.0,1.0,1.0
324.0818,673974.0,0.7655384172210886,0.23446158277891138,1.0,1.0,1.0,1.0,1.0,1.0
602.2502,445132.0,0.5421575470082723,0.45784245299172766,1.0,1.0,1.0,1.0,1.0,1.0
670.0273,322664.0,0.7079386497209732,0.2920613502790268,1.0,1.0,1.0,1.0,1.0,1.0
481.4645,212565.0,0.4846766137287137,0.5153233862712863,1.0,1.0,1.0,1.0,1.0,1.0
298.3692,722466.0,0.5411071465803761,0.45889285341962394,1.0,1.0,1.0,1.0,1.0,1.0
205.5319,713532.0,0.5353536841254602,0.46464631587453975,1.0,1.0,1.0,1.0,1.0,1.0
238.738,474265.0,0.5281078186792201,0.4718921813207799,1.0,1.0,1.0,1.0,1.0,1.0
211.1806,74305.0,0.5263697288823199,0.4736302711176801,1.0,1.0,1.0,1.0,1.0,1.0
233.4169,610622.0,0.6681590386766014,0.3318409613233986,1.0,1.0,1.0,1.0,1.0,1.0
313.8386,495320.0,0.36080154397928993,0.63919845602071,1.0,1.0,1.0,1.0,1.0,1.0
459.9266,797904.0,0.6184472918271056,0.38155270817289444,1.0,1.0,1.0,1.0,1.0,1.0
266.5704,41092.0,0.4967081523364143,0.5032918476635857,1.0,1.0,1.0,1.0,1.0,1.0
449.8482,525408.0,0.37599922884455067,0.6240007711554494,1.0,1.0,1.0,1.0,1.0,1.0
276.0271,659267.0,0.46067557353747646,0.5393244264625235,1.0,1.0,1.0,1.0,1.0,1.0
340.3119,646484.0,0.23338657214269082,0.7666134278573091,1.0,1.0,1.0,1.0,1.0,1.0
465.0059,11580.0,0.4488227511404912,0.5511772488595088,1.0,1.0,1.0,1.0,1.0,1.0
435.57,708379.0,0.3649822200780224,0.6350177799219776,1.0,1.0,1.0,1.0,1.0,1.0
398.1088,583241.0,0.20889657181216856,0.7911034281878314,1.0,1.0,1.0,1.0,1.0,1.0
606.7018,680849.0,0.5747315468005649,0.42526845319943507,1.0,1.0,1.0,1.0,1.0,1.0
648.0235,220212.0,0.5311248499654517,0.46887515003454827,1.0,1.0,1.0,1.0,1.0,1.0
284.6102,93184.0,0.5196090786303271,0.4803909213696729,1.0,1.0,1.0,1.0,1.0,1.0
435.9384,345368.0,0.63559737001732,0.36440262998268,1.0,1.0,1.0,1.0,1.0,1.0
448.3882,164906.0,0.5147561558814149,0.4852438441185851,1.0,1.0,1.0,1.0,1.0,1.0
194.6616,259413.0,0.7513761489085871,0.24862385109141294,1.0,1.0,1.0,1.0,1.0,1.0
237.9879,749633.0,0.25214579640856283,0.7478542035914372,1.0,1.0,1.0,1.0,1.0,1.0
385.3709,793077.0,0.7526640407547511,0.24733595924524887,1.0,1.0,1.0,1.0,1.0,1.0
424.6846,188036.0,0.43877788010165547,0.5612221198983445,1.0,1.0,1.0,1.0,1.0,1.0
333.9396,506438.0,0.4013363845629905,0.5986636154370095,1.0,1.0,1.0,1.0,1.0,1.0
603.0813,565921.0,0.43583269616865633,0.5641673038313437,1.0,1.0,1.0,1.0,1.0,1.0
575.9479,112553.0,0.5372868666427959,0.4627131333572041,1.0,1.0,1.0,1.0,1.0,1.0
221.7449,56948.0,0.21386516503768696,0.7861348349623131,1.0,1.0,1.0,1.0,1.0,1.0
556.5859,877161.0,0.36459522135554023,0.6354047786444598,1.0,1.0,1.0,1.0,1.0,1.0
273.4401,753059.0,0.22006282071800398,0.779937179281996,1.0,1.0,1.0,1.0,1.0,1.0
498.9163,93696.0,0.5930125386165718,0.40698746138342823,1.0,1.0,1.0,1.0,1.0,1.0
638.7411,493665.0,0.4185702234220297,0.5814297765779703,1.0,1.0,1.0,1.0,1.0,1.0
359.906,117548.0,0.449603996886081,0.550396003113919,1.0,1.0,1.0,1.0,1.0,1.0
228.934,371681.0,0.7772921488708138,0.22270785112918623,1.0,1.0,1.0,1.0,1.0,1.0
375.877,724075.0,0.32648559662099463,0.6735144033790054,1.0,1.0,1.0,1.0,1.0,1.0
288.5594,535235.0,0.38410942829563643,0.6158905717043636,1.0,1.0,1.0,1.0,1.0,1.0
483.9358,461495.0,0.7703164519202883,0.2296835480797117,1.0,1.0,1.0,1.0,1.0,1.0
244.0569,385089.0,0.283441108894672,0.716558891105328,1.0,1.0,1.0,1.0,1.0,1.0
451.1169,15427.0,0.33504201631230257,0.6649579836876974,1.0,1.0,1.0,1.0,1.0,1.0
647.2651,172099.0,0.7548573437920612,0.24514265620793885,1.0,1.0,1.0,1.0,1.0,1.0
585.3093,578219.0,0.6188194476310609,0.3811805523689391,1.0,1.0,1.0,1.0,1.0,1.0
455.1158,647607.0,0.7983712813651582,0.20162871863484177,1.0,1.0,1.0,1.0,1.0,1.0
632.1629,285841.0,0.40071778982200246,0.5992822101779975,1.0,1.0,1.0,1.0,1.0,1.0
606.5674,282286.0,0.4325646455248978,0.5674353544751022,1.0,1.0,1.0,1.0,1.0,1.0
481.3586,669544.0,0.4493635713557355,0.5506364286442644,1.0,1.0,1.0,1.0,1.0,1.0
525.4428,704075.0,0.49072117263583764,0.5092788273641624,1.0,1.0,1.0,1.0,1.0,1.0
625.4956,402152.0,0.4400993062492056,0.5599006937507944,1.0,1.0,1.0,1.0,1.0,1.0
320.4511,778063.0,0.3717648386169391,0.6282351613830609,1.0,1.0,1.0,1.0,1.0,1.0
297.3171,845463.0,0.369080623459699,0.630919376540301,1.0,1.0,1.0,1.0,1.0,1.0
375.3,639577.0,0.5711612865014298,0.42883871349857017,1.0,1.0,1.0,1.0,1.0,1.0
242.5308,364578.0,0.23206103705759962,0.7679389629424004,1.0,1.0,1.0,1.0,1.0,1.0
500.472,620156.0,0.4511529769184688,0.5488470230815312,1.0,1.0,1.0,1.0,1.0,1.0
194.1936,360420.0,0.7700827026914894,0.22991729730851063,1.0,1.0,1.0,1.0,1.0,1.0
386.3225,508713.0,0.2500416398689259,0.7499583601310741,1.0,1.0,1.0,1.0,1.0,1.0
257.1463,575211.0,0.25044497847928693,0.7495550215207131,1.0,1.0,1.0,1.0,1.0,1.0
221.2667,523386.0,0.43906140146980466,0.5609385985301953,1.0,1.0,1.0,1.0,1.0,1.0
290.4913,171120.0,0.2416327860148414,0.7583672139851586,1.0,1.0,1.0,1.0,1.0,1.0
289.3531,164371.0,0.3023229041140301,0.6976770958859699,1.0,1.0,1.0,1.0,1.0,1.0
444.9291,398034.0,0.35724674745160845,0.6427532525483916,1.0,1.0,1.0,1.0,1.0,1.0
245.7941,51318.0,0.33366897575804744,0.6663310242419526,1.0,1.0,1.0,1.0,1.0,1.0
502.694,585470.0,0.305991547835073,0.694008452164927,1.0,1.0,1.0,1.0,1.0,1.0
469.4067,703169.0,0.2579906117505846,0.7420093882494154,1.0,1.0,1.0,1.0,1.0,1.0
412.1376,788025.0,0.4652595401181188,0.5347404598818812,1.0,1.0,1.0,1.0,1.0,1.0
621.9683,314057.0,0.7168388630321036,0.28316113696789635,1.0,1.0,1.0,1.0,1.0,1.0
193.4696,107420.0,0.3409348293103715,0.6590651706896284,1.0,1.0,1.0,1.0,1.0,1.0
672.1945,538622.0,0.5884421318728958,0.41155786812710415,1.0,1.0,1.0,1.0,1.0,1.0
298.5785,563289.0,0.2924153261517162,0.7075846738482838,1.0,1.0,1.0,1.0,1.0,1.0
299.8831,358664.0,0.6564068556302707,0.3435931443697293,1.0,1.0,1.0,1.0,1.0,1.0
544.4921,572162.0,0.49019073194773455,0.5098092680522655,1.0,1.0,1.0,1.0,1.0,1.0
398.2999,574564.0,0.24535310195443508,0.754646898045565,1.0,1.0,1.0,1.0,1.0,1.0
203.2191,881178.0,0.7188409191370411,0.28115908086295893,1.0,1.0,1.0,1.0,1.0,1.0
384.5506,16774.0,0.235765007337167,0.764234992662833,1.0,1.0,1.0,1.0,1.0,1.0
193.4699,251262.0,0.6925204750122018,0.3074795249877982,1.0,1.0,1.0,1.0,1.0,1.0
509.8478,145626.0,0.34850107266761954,0.6514989273323805,1.0,1.0,1.0,1.0,1.0,1.0
631.1616,184968.0,0.6132522228967654,0.3867477771032346,1.0,1.0,1.0,1.0,1.0,1.0
619.8241,174202.0,0.25600464297622394,0.7439953570237761,1.0,1.0,1.0,1.0,1.0,1.0
581.5909,350640.0,0.20509707421473386,0.7949029257852661,1.0,1.0,1.0,1.0,1.0,1.0
371.8437,269034.0,0.44744030340680846,0.5525596965931916,1.0,1.0,1.0,1.0,1.0,1.0
507.7814,109860.0,0.5577184014786625,0.4422815985213375,1.0,1.0,1.0,1.0,1.0,1.0
554.1681,217768.0,0.49946553203297644,0.5005344679670236,1.0,1.0,1.0,1.0,1.0,1.0
395.2621,319291.0,0.38367733060623344,0.6163226693937666,1.0,1.0,1.0,1.0,1.0,1.0
408.5604,584492.0,0.7662609421031845,0.23373905789681548,1.0,1.0,1.0,1.0,1.0,1.0
437.7818,666581.0,0.6897267300778058,0.3102732699221942,1.0,1.0,1.0,1.0,1.0,1.0
276.9607,666904.0,0.569931945622703,0.430068054377297,1.0,1.0,1.0,1.0,1.0,1.0
396.2945,201935.0,0.3030321506881135,0.6969678493118865,1.0,1.0,1.0,1.0,1.0,1.0
238.4394,340196.0,0.7105179579247258,0.28948204207527417,1.0,1.0,1.0,1.0,1.0,1.0
229.6193,132152.0,0.4016909715544399,0.5983090284455601,1.0,1.0,1.0,1.0,1.0,1.0
251.0967,745288.0,0.5375732566598431,0.4624267433401569,1.0,1.0,1.0,1.0,1.0,1.0
312.0613,157122.0,0.4672392708070155,0.5327607291929846,1.0,1.0,1.0,1.0,1.0,1.0
526.3417,6123.0,0.35529683503544435,0.6447031649645556,1.0,1.0,1.0,1.0,1.0,1.0
312.1246,220094.0,0.6593202509546026,0.34067974904539744,1.0,1.0,1.0,1.0,1.0,1.0
379.7804,669345.0,0.4194694361111996,0.5805305638888004,1.0,1.0,1.0,1.0,1.0,1.0
413.8915,92717.0,0.46747019078785634,0.5325298092121437,1.0,1.0,1.0,1.0,1.0,1.0
577.2964,557590.0,0.6547034569269663,0.3452965430730337,1.0,1.0,1.0,1.0,1.0,1.0
234.306,509928.0,0.6829030178204172,0.3170969821795828,1.0,1.0,1.0,1.0,1.0,1.0
651.0325,874983.0,0.7948898387916985,0.2051101612083015,1.0,1.0,1.0,1.0,1.0,1.0
417.3675,43669.0,0.7172741057276923,0.28272589427230765,1.0,1.0,1.0,1.0,1.0,1.0
395.6942,682938.0,0.24779475642869572,0.7522052435713042,1.0,1.0,1.0,1.0,1.0,1.0
586.4598,834037.0,0.5645525625641465,0.43544743743585346,1.0,1.0,1.0,1.0,1.0,1.0
620.6265,650133.0,0.4798555767651167,0.5201444232348833,1.0,1.0,1.0,1.0,1.0,1.0
259.8492,218580.0,0.21138897963254488,0.7886110203674551,1.0,1.0,1.0,1.0,1.0,1.0
199.7049,896955.0,0.4400250343494475,0.5599749656505525,1.0,1.0,1.0,1.0,1.0,1.0
510.8403,94127.0,0.4041973114504336,0.5958026885495664,1.0,1.0,1.0,1.0,1.0,1.0
466.4326,875570.0,0.583296495801369,0.416703504198631,1.0,1.0,1.0,1.0,1.0,1.0
541.8862,390929.0,0.48050472334338185,0.5194952766566181,1.0,1.0,1.0,1.0,1.0,1.0
338.1102,145275.0,0.6762234194888623,0.32377658051113767,1.0,1.0,1.0,1.0,1.0,1.0
318.4154,549596.0,0.36711639518401656,0.6328836048159834,1.0,1.0,1.0,1.0,1.0,1.0
311.5586,82552.0,0.3395153186574976,0.6604846813425024,1.0,1.0,1.0,1.0,1.0,1.0
409.9494,15573.0,0.622263063779632,0.37773693622036797,1.0,1.0,1.0,1.0,1.0,1.0
510.2848,668701.0,0.7005139842525299,0.29948601574747014,1.0,1.0,1.0,1.0,1.0,1.0
389.4397,720839.0,0.2384443507687799,0.7615556492312201,1.0,1.0,1.0,1.0,1.0,1.0
269.1116,461701.0,0.5568661328038591,0.4431338671961409,1.0,1.0,1.0,1.0,1.0,1.0
516.4537,509375.0,0.3701432066105237,0.6298567933894763,1.0,1.0,1.0,1.0,1.0,1.0
542.7652,352253.0,0.37866285879979744,0.6213371412002026,1.0,1.0,1.0,1.0,1.0,1.0
348.4168,831001.0,0.2636367061461121,0.7363632938538879,1.0,1.0,1.0,1.0,1.0,1.0
448.5472,753655.0,0.3548524878048642,0.6451475121951358,1.0,1.0,1.0,1.0,1.0,1.0
473.3379,444548.0,0.42918051973808413,0.5708194802619159,1.0,1.0,1.0,1.0,1.0,1.0
390.4953,169550.0,0.2927421118127119,0.7072578881872881,1.0,1.0,1.0,1.0,1.0,1.0
495.93,568351.0,0.7677406909057864,0.23225930909421355,1.0,1.0,1.0,1.0,1.0,1.0
223.5371,767639.0,0.3039430358673046,0.6960569641326955,1.0,1.0,1.0,1.0,1.0,1.0
320.2847,416472.0,0.5103310281467515,0.48966897185324854,1.0,1.0,1.0,1.0,1.0,1.0
200.2853,416909.0,0.482750005315576,0.517249994684424,1.0,1.0,1.0,1.0,1.0,1.0
504.4062,156149.0,0.5693749018316492,0.4306250981683508,1.0,1.0,1.0,1.0,1.0,1.0
257.5289,335881.0,0.5786505797534767,0.42134942024652333,1.0,1.0,1.0,1.0,1.0,1.0
261.6525,131155.0,0.6795694709644942,0.32043052903550584,1.0,1.0,1.0,1.0,1.0,1.0
224.7118,466642.0,0.2613899884216456,0.7386100115783544,1.0,1.0,1.0,1.0,1.0,1.0
668.7214,426291.0,0.3200747891526379,0.6799252108473621,1.0,1.0,1.0,1.0,1.0,1.0
349.0108,302509.0,0.637954376511907,0.362045623488093,1.0,1.0,1.0,1.0,1.0,1.0
349.7393,95838.0,0.3928922908365938,0.6071077091634062,1.0,1.0,1.0,1.0,1.0,1.0
372.5671,48089.0,0.5245028384555264,0.47549716154447363,1.0,1.0,1.0,1.0,1.0,1.0
506.3838,815555.0,0.4387762606055077,0.5612237393944923,1.0,1.0,1.0,1.0,1.0,1.0
556.6856,800497.0,0.6298890172336995,0.3701109827663005,1.0,1.0,1.0,1.0,1.0,1.0
494.8222,68006.0,0.529626713290341,0.47037328670965906,1.0,1.0,1.0,1.0,1.0,1.0
464.4563,128566.0,0.7893661308900848,0.21063386910991522,1.0,1.0,1.0,1.0,1.0,1.0
230.636,592521.0,0.7881677388102162,0.21183226118978382,1.0,1.0,1.0,1.0,1.0,1.0
333.3891,596533.0,0.7638275404818009,0.2361724595181991,1.0,1.0,1.0,1.0,1.0,1.0
408.2974,540102.0,0.4594568866960386,0.5405431133039613,1.0,1.0,1.0,1.0,1.0,1.0
446.2396,697014.0,0.599738692506803,0.400261307493197,1.0,1.0,1.0,1.0,1.0,1.0
550.1724,315085.0,0.27492837062814257,0.7250716293718574,1.0,1.0,1.0,1.0,1.0,1.0
446.8597,139889.0,0.7594064945514076,0.24059350544859237,1.0,1.0,1.0,1.0,1.0,1.0
396.5725,184935.0,0.4963180083141702,0.5036819916858297,1.0,1.0,1.0,1.0,1.0,1.0
200.6882,443647.0,0.23292015442277808,0.7670798455772219,1.0,1.0,1.0,1.0,1.0,1.0
662.1496,195902.0,0.7234771336232306,0.27652286637676937,1.0,1.0,1.0,1.0,1.0,1.0
472.6224,103790.0,0.751601164568058,0.24839883543194197,1.0,1.0,1.0,1.0,1.0,1.0
366.0926,531779.0,0.22959171373179177,0.7704082862682082,1.0,1.0,1.0,1.0,1.0,1.0
444.736,735663.0,0.41037386663583236,0.5896261333641677,1.0,1.0,1.0,1.0,1.0,1.0
456.2904,143592.0,0.6880747397377017,0.3119252602622983,1.0,1.0,1.0,1.0,1.0,1.0
509.7202,506326.0,0.43224769181382827,0.5677523081861717,1.0,1.0,1.0,1.0,1.0,1.0
512.6033,434292.0,0.7557608905842659,0.24423910941573412,1.0,1.0,1.0,1.0,1.0,1.0
357.1328,439044.0,0.2452024544308867,0.7547975455691133,1.0,1.0,1.0,1.0,1.0,1.0
561.1402,781972.0,0.6683198356490223,0.3316801643509777,1.0,1.0,1.0,1.0,1.0,1.0
210.7035,2243.0,0.5870572048645253,0.4129427951354747,1.0,1.0,1.0,1.0,1.0,1.0
214.8935,341119.0,0.4625553620758082,0.5374446379241917,1.0,1.0,1.0,1.0,1.0,1.0
400.4615,123459.0,0.32443734109393074,0.6755626589060693,1.0,1.0,1.0,1.0,1.0,1.0
473.4319,403513.0,0.31094900568221173,0.6890509943177883,1.0,1.0,1.0,1.0,1.0,1.0
559.0792,449341.0,0.5446646250650642,0.4553353749349358,1.0,1.0,1.0,1.0,1.0,1.0
488.7872,170983.0,0.7811201648018864,0.2188798351981136,1.0,1.0,1.0,1.0,1.0,1.0
297.6477,199682.0,0.21209753075952772,0.7879024692404722,1.0,1.0,1.0,1.0,1.0,1.0
286.4753,233215.0,0.24236358451064965,0.7576364154893503,1.0,1.0,1.0,1.0,1.0,1.0
640.4618,714618.0,0.7837176381963691,0.21628236180363092,1.0,1.0,1.0,1.0,1.0,1.0
364.3663,555258.0,0.6774412351652964,0.3225587648347036,1.0,1.0,1.0,1.0,1.0,1.0
636.3783,233826.0,0.44921431953009516,0.5507856804699048,1.0,1.0,1.0,1.0,1.0,1.0
407.7213,150375.0,0.5780989888364431,0.42190101116355694,1.0,1.0,1.0,1.0,1.0,1.0
223.5329,237777.0,0.5126434660292871,0.4873565339707129,1.0,1.0,1.0,1.0,1.0,1.0
338.9541,330413.0,0.6617199421584652,0.3382800578415348,1.0,1.0,1.0,1.0,1.0,1.0
659.6737,543133.0,0.2097120777903434,0.7902879222096566,1.0,1.0,1.0,1.0,1.0,1.0
666.2078,103472.0,0.5633326274544709,0.4366673725455291,1.0,1.0,1.0,1.0,1.0,1.0
263.4925,290550.0,0.6869936625606732,0.3130063374393268,1.0,1.0,1.0,1.0,1.0,1.0
509.7392,691278.0,0.43273771111454923,0.5672622888854508,1.0,1.0,1.0,1.0,1.0,1.0
588.9961,832048.0,0.3360876205019937,0.6639123794980063,1.0,1.0,1.0,1.0,1.0,1.0
291.1263,210403.0,0.3215074252232644,0.6784925747767356,1.0,1.0,1.0,1.0,1.0,1.0
268.0464,110819.0,0.44993192235665924,0.5500680776433408,1.0,1.0,1.0,1.0,1.0,1.0
520.1069,894248.0,0.7012904612573732,0.29870953874262685,1.0,1.0,1.0,1.0,1.0,1.0
525.3582,158759.0,0.37616593398830533,0.6238340660116947,1.0,1.0,1.0,1.0,1.0,1.0
486.6457,890070.0,0.5877432811058088,0.41225671889419124,1.0,1.0,1.0,1.0,1.0,1.0
605.6314,88012.0,0.4361743004290236,0.5638256995709764,1.0,1.0,1.0,1.0,1.0,1.0
361.7308,461794.0,0.6613501593375748,0.3386498406624252,1.0,1.0,1.0,1.0,1.0,1.0
649.0228,307841.0,0.6725657947990027,0.3274342052009973,1.0,1.0,1.0,1.0,1.0,1.0
408.7836,530774.0,0.37954533805564306,0.6204546619443569,1.0,1.0,1.0,1.0,1.0,1.0
652.012,58652.0,0.3677656399249499,0.6322343600750501,1.0,1.0,1.0,1.0,1.0,1.0
630.6493,113041.0,0.44234407211349636,0.5576559278865036,1.0,1.0,1.0,1.0,1.0,1.0
226.9505,358674.0,0.39178655551428543,0.6082134444857146,1.0,1.0,1.0,1.0,1.0,1.0
281.6286,864408.0,0.38563442832612876,0.6143655716738712,1.0,1.0,1.0,1.0,1.0,1.0
639.8641,772101.0,0.3418918103123878,0.6581081896876122,1.0,1.0,1.0,1.0,1.0,1.0
236.8138,818154.0,0.5938115135568826,0.40618848644311745,1.0,1.0,1.0,1.0,1.0,1.0
468.7277,223914.0,0.5730699054787278,0.4269300945212722,1.0,1.0,1.0,1.0,1.0,1.0
492.9813,230019.0,0.7725207700056973,0.2274792299943027,1.0,1.0,1.0,1.0,1.0,1.0
513.9623,742972.0,0.5377172723918194,0.46228272760818057,1.0,1.0,1.0,1.0,1.0,1.0
278.437,721891.0,0.7455691806200391,0.2544308193799609,1.0,1.0,1.0,1.0,1.0,1.0
299.0176,114074.0,0.6990711172340186,0.3009288827659814,1.0,1.0,1.0,1.0,1.0,1.0
207.1708,813028.0,0.3797756110664605,0.6202243889335395,1.0,1.0,1.0,1.0,1.0,1.0
401.6655,689808.0,0.5574142482712287,0.44258575172877135,1.0,1.0,1.0,1.0,1.0,1.0
272.7727,503960.0,0.3093862459238599,0.6906137540761401,1.0,1.0,1.0,1.0,1.0,1.0
391.4658,519901.0,0.4391365305734903,0.5608634694265098,1.0,1.0,1.0,1.0,1.0,1.0
